run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
7,100,threshold,rebalance,accepted by fixed threshold; diff=0.24806; threshold=0.0003125,5.431467937,5.341722440,0.343499252,0.125681350,5.431467937,5.341722440,0.343499252,0.125681350,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.247187495|0.250937492|0.501562476|0.505312502|0.749374986|0.752187490|0.997812510|1.000000000,0.247187495|0.250937492|0.501562476|0.505312502|0.749374986|0.752187490|0.997812510|1.000000000,0.048716480|3.029662829|0.048071040|3.055054900|0.049326976|4.273668580|0.049011584|5.431467937
7,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00439725; threshold=0.0003125,1.438259350,4.252655906,0.038857125,0.022625154,6.869727287,9.594378346,0.382356377,0.148306504,0.247187495|0.250937492|0.501562476|0.505312502|0.749374986|0.752187490|0.997812510|1.000000000,0.247187495|0.251249999|0.499062508|0.502187490|0.748749971|0.750625014|0.998437524|1.000000000,0.247187495|0.251249999|0.499062508|0.502187490|0.748749971|0.750625014|0.998437524|1.000000000,0.939466848|0.917109375|0.950191264|1.085903233|0.930445248|1.438259350|0.931680032|1.373451932
7,2100,threshold,rebalance,accepted by fixed threshold; diff=0.000988234; threshold=0.0003125,0.956596204,4.228366508,0.023659988,0.005728155,7.826323491,13.822744854,0.406016365,0.154034659,0.247187495|0.251249999|0.499062508|0.502187490|0.748749971|0.750625014|0.998437524|1.000000000,0.247187495|0.250937492|0.498437494|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.247187495|0.250937492|0.498437494|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.938312320|0.946183878|0.939905024|0.800908941|0.937012768|0.760993359|0.939586496|0.956596204
7,3100,threshold,rebalance,accepted by fixed threshold; diff=0.00103642; threshold=0.0003125,0.938641984,4.228063997,0.018606987,0.003675788,8.764965475,18.050808851,0.424623352,0.157710447,0.247187495|0.250937492|0.498437494|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.246562496|0.250625014|0.497812510|0.501874983|0.748437524|0.751250029|0.998125017|1.000000000,0.246562496|0.250625014|0.497812510|0.501874983|0.748437524|0.751250029|0.998125017|1.000000000,0.938641984|0.873071446|0.937989856|0.845200588|0.937969216|0.802102745|0.937626560|0.802933970
7,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00146576; threshold=0.0003125,0.956832066,4.200381193,0.023455983,0.006212503,9.721797541,22.251190044,0.448079335,0.163922950,0.246562496|0.250625014|0.497812510|0.501874983|0.748437524|0.751250029|0.998125017|1.000000000,0.246562496|0.250625014|0.497187495|0.501250029|0.747500002|0.750937521|0.997500002|1.000000000,0.246562496|0.250625014|0.497187495|0.501250029|0.747500002|0.750937521|0.997500002|1.000000000,0.936124480|0.937014512|0.937419168|0.956832066|0.936666432|0.813965972|0.936242944|0.713381318
7,5100,threshold,rebalance,accepted by fixed threshold; diff=0.00098823; threshold=0.0003125,0.946298140,4.263133331,0.024212710,0.006378305,10.668095681,26.514323375,0.472292045,0.170301255,0.246562496|0.250625014|0.497187495|0.501250029|0.747500002|0.750937521|0.997500002|1.000000000,0.246250004|0.250312507|0.496874988|0.500937521|0.746874988|0.750625014|0.997187495|1.000000000,0.246250004|0.250312507|0.496874988|0.500937521|0.746874988|0.750625014|0.997187495|1.000000000,0.936345120|0.930764203|0.935205376|0.946298140|0.935703808|0.907618099|0.934925248|0.827716859
7,6100,threshold,rebalance,accepted by fixed threshold; diff=0.000624999; threshold=0.0003125,0.948895851,4.219853159,0.018708397,0.003702188,11.616991532,30.734176534,0.491000442,0.174003443,0.246250004|0.250312507|0.496874988|0.500937521|0.746874988|0.750625014|0.997187495|1.000000000,0.245937496|0.250000000|0.496562511|0.500937521|0.746874988|0.750625014|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500937521|0.746874988|0.750625014|0.996874988|1.000000000,0.935962272|0.929607439|0.934516000|0.931090620|0.934349536|0.948895851|0.935235392|0.882498413
7,7100,threshold,rebalance,accepted by fixed threshold; diff=0.000541278; threshold=0.0003125,0.993599126,4.252106668,0.018777749,0.003898260,12.610590658,34.986283202,0.509778191,0.177901703,0.245937496|0.250000000|0.496562511|0.500937521|0.746874988|0.750625014|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.934363488|0.932143368|0.934939392|0.993599126|0.934436736|0.928686529|0.933586112|0.895124004
7,8100,threshold,rebalance,accepted by fixed threshold; diff=0.000698787; threshold=0.0003125,0.935163326,4.245735088,0.018308766,0.004262501,13.545753984,39.232018290,0.528086957,0.182164204,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.245937496|0.250000000|0.496250004|0.500312507|0.746249974|0.750000000|0.996562481|1.000000000,0.245937496|0.250000000|0.496250004|0.500312507|0.746249974|0.750000000|0.996562481|1.000000000,0.934294304|0.935163326|0.934805984|0.926736344|0.934371200|0.921940542|0.934665216|0.853510730
7,9100,threshold,rebalance,accepted by fixed threshold; diff=0.000441952; threshold=0.0003125,0.935093504,4.257751607,0.017389587,0.002484945,14.480847488,43.489769897,0.545476544,0.184649149,0.245937496|0.250000000|0.496250004|0.500312507|0.746249974|0.750000000|0.996562481|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746249974|0.750000000|0.996562481|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746249974|0.750000000|0.996562481|1.000000000,0.934206720|0.931952270|0.933446944|0.925246871|0.934845440|0.916229322|0.935093504|0.900680422
