run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
5,100,threshold,rebalance,accepted by fixed threshold; diff=0.245827; threshold=0.0003125,5.456655382,5.394412974,0.293532386,0.067568801,5.456655382,5.394412974,0.293532386,0.067568801,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.245625004|0.249375001|0.499374986|0.503437519|0.748749971|0.751562476|0.997812510|1.000000000,0.245625004|0.249375001|0.499374986|0.503437519|0.748749971|0.751562476|0.997812510|1.000000000,0.049030752|3.052323022|0.048152320|3.055101139|0.049043200|4.276719956|0.048901088|5.456655382
5,1100,threshold,rebalance,accepted by fixed threshold; diff=0.0027951; threshold=0.0003125,1.425234062,4.277203557,0.037142110,0.019144485,6.881889444,9.671616531,0.330674496,0.086713286,0.245625004|0.249375001|0.499374986|0.503437519|0.748749971|0.751562476|0.997812510|1.000000000,0.246875003|0.250625014|0.498437494|0.501874983|0.749062479|0.750625014|0.998437524|1.000000000,0.246875003|0.250625014|0.498437494|0.501874983|0.749062479|0.750625014|0.998437524|1.000000000,0.934540448|0.919818315|0.946985152|1.144648621|0.932780672|1.425234062|0.933566688|1.357573589
5,2100,threshold,rebalance,accepted by fixed threshold; diff=0.000765471; threshold=0.0003125,0.952695395,4.425047226,0.022201359,0.006189262,7.834584839,14.096663757,0.352875855,0.092902548,0.246875003|0.250625014|0.498437494|0.501874983|0.749062479|0.750625014|0.998437524|1.000000000,0.246875003|0.250937492|0.498437494|0.502187490|0.749062479|0.751250029|0.998437524|1.000000000,0.246875003|0.250937492|0.498437494|0.502187490|0.749062479|0.751250029|0.998437524|1.000000000,0.937969024|0.887920546|0.939108832|0.871613992|0.939432640|0.682916245|0.940240224|0.952695395
5,3100,threshold,rebalance,accepted by fixed threshold; diff=0.000988187; threshold=0.0003125,0.938611161,4.328519420,0.020737071,0.006235498,8.773196000,18.425183177,0.373612926,0.099138046,0.246875003|0.250937492|0.498437494|0.502187490|0.749062479|0.751250029|0.998437524|1.000000000,0.246562496|0.250625014|0.498124987|0.501874983|0.748437524|0.750937521|0.998125017|1.000000000,0.246562496|0.250625014|0.498124987|0.501874983|0.748437524|0.750937521|0.998125017|1.000000000,0.936906240|0.938611161|0.937203872|0.913706813|0.937711072|0.736052320|0.936702048|0.786425862
5,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00168286; threshold=0.0003125,0.937819008,4.335007874,0.023535394,0.006872788,9.711015008,22.760191051,0.397148320,0.106010834,0.246562496|0.250625014|0.498124987|0.501874983|0.748437524|0.750937521|0.998125017|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.747500002|0.750625014|0.997500002|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.747500002|0.750625014|0.997500002|1.000000000,0.936636704|0.934244728|0.937819008|0.892048272|0.936989184|0.728370320|0.936478784|0.711787523
5,5100,threshold,rebalance,accepted by fixed threshold; diff=0.00108256; threshold=0.0003125,0.937833254,4.341391613,0.020149848,0.005253794,10.648848262,27.101582664,0.417298168,0.111264628,0.246250004|0.250312507|0.497187495|0.501250029|0.747500002|0.750625014|0.997500002|1.000000000,0.245937496|0.250312507|0.496874988|0.500625014|0.746874988|0.750312507|0.997187495|1.000000000,0.245937496|0.250312507|0.496874988|0.500625014|0.746874988|0.750312507|0.997187495|1.000000000,0.935586720|0.928135127|0.936156608|0.937833254|0.935629952|0.837082723|0.935158816|0.822713732
5,6100,threshold,rebalance,accepted by fixed threshold; diff=0.000541278; threshold=0.0003125,0.997042943,4.343161402,0.020014006,0.003502847,11.645891205,31.444744066,0.437312174,0.114767475,0.245937496|0.250312507|0.496874988|0.500625014|0.746874988|0.750312507|0.997187495|1.000000000,0.245937496|0.250000000|0.496874988|0.500625014|0.746874988|0.750625014|0.996874988|1.000000000,0.245937496|0.250000000|0.496874988|0.500625014|0.746874988|0.750625014|0.996874988|1.000000000,0.934318048|0.997042943|0.933811680|0.882437306|0.934872960|0.865640110|0.935735136|0.877876151
5,7100,threshold,rebalance,accepted by fixed threshold; diff=0.000541261; threshold=0.0003125,0.935028160,4.364968506,0.019392421,0.003371718,12.580919365,35.809712572,0.456704595,0.118139193,0.245937496|0.250000000|0.496874988|0.500625014|0.746874988|0.750625014|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.933530592|0.928786077|0.935028160|0.872134057|0.934573376|0.918297952|0.933126304|0.890188943
5,8100,threshold,rebalance,accepted by fixed threshold; diff=0.000312507; threshold=0.0003125,0.934685024,4.335130603,0.016623432,0.001700979,13.515604389,40.144843175,0.473328027,0.119840172,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996562481|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996562481|1.000000000,0.934375904|0.930420774|0.933877152|0.926227974|0.933787296|0.904736264|0.934685024|0.871001877
5,9100,threshold,rebalance,accepted by fixed threshold; diff=0.000698781; threshold=0.0003125,0.934311904,4.356193199,0.019657817,0.004386659,14.449916293,44.501036374,0.492985844,0.124226831,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996562481|1.000000000,0.245625004|0.249687493|0.496250004|0.500312507|0.746249974|0.750312507|0.996562481|1.000000000,0.245625004|0.249687493|0.496250004|0.500312507|0.746249974|0.750312507|0.996562481|1.000000000,0.934311904|0.929429405|0.933766400|0.929340216|0.933322464|0.895754379|0.933825248|0.912345452
