run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
3,100,threshold,rebalance,accepted by fixed threshold; diff=0.348957; threshold=0.1,10.382279619,9.292925259,0.353462218,0.143809161,10.382279619,9.292925259,0.353462218,0.143809161,0.250000000|0.500000000|0.750000000|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,0.092828320|6.094077434|0.094243904|10.382279619
3,1100,threshold,skip,load difference below fixed threshold; diff=0.00772452; threshold=0.1,2.404783607,1.859005251,0.009466773,0.000000000,12.787063226,11.151930510,0.362928991,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.603878560|1.903231488|1.565469472|2.404783607
3,2100,threshold,skip,load difference below fixed threshold; diff=0.00609974; threshold=0.1,2.223636762,1.853449727,0.009553796,0.000000000,15.010699988,13.005380237,0.372482787,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.493750006|0.500937521|0.996874988|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.580317152|1.633292226|1.549391680|2.223636762
3,3100,threshold,skip,load difference below fixed threshold; diff=0.00621866; threshold=0.1,1.804138855,1.796492716,0.009889033,0.000000000,16.814838843,14.801872953,0.382371820,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.493437499|0.500937521|0.996249974|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579723296|1.575547951|1.549637248|1.804138855
3,4100,threshold,skip,load difference below fixed threshold; diff=0.00662913; threshold=0.1,1.579725376,1.795212167,0.009228336,0.000000000,18.394564219,16.597085120,0.391600156,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.493124992|0.500625014|0.995625019|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579725376|1.539768200|1.550718176|1.533543006
3,5100,threshold,skip,load difference below fixed threshold; diff=0.00732211; threshold=0.1,1.579721888,1.821774665,0.009339104,0.000000000,19.974286107,18.418859785,0.400939260,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.492500007|0.500312507|0.995000005|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579721888|1.521250282|1.549048224|1.368520431
3,6100,threshold,skip,load difference below fixed threshold; diff=0.00735538; threshold=0.1,1.579689824,1.826939223,0.009757523,0.000000000,21.553975931,20.245799008,0.410696783,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.492500007|0.500312507|0.994687498|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579689824|1.507808762|1.549667072|1.299079028
3,7100,threshold,skip,load difference below fixed threshold; diff=0.00783747; threshold=0.1,1.579845632,1.795659217,0.009968722,0.000000000,23.133821563,22.041458225,0.420665505,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579845632|1.499356339|1.549567264|1.240435480
3,8100,threshold,skip,load difference below fixed threshold; diff=0.00789335; threshold=0.1,1.579794976,1.843401173,0.009637046,0.000000000,24.713616539,23.884859398,0.430302551,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.492187500|0.500000000|0.994062483|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579794976|1.499363934|1.549865504|1.175260129
3,9100,threshold,skip,load difference below fixed threshold; diff=0.00746084; threshold=0.1,1.579815456,1.842544005,0.009956081,0.000000000,26.293431995,25.727403403,0.440258632,0.143809161,0.497812510|0.505312502|0.995625019|1.000000000,0.492500007|0.500312507|0.994062483|1.000000000,0.497812510|0.505312502|0.995625019|1.000000000,1.579815456|1.499067407|1.552055264|1.170067897
