run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
1,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=166.267; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0171593; T_comp_bal_per_iter=0.000364636,17.159326393,0.000000000,0.255701940,0.089253690,17.159326393,0.000000000,0.255701940,0.089253690,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.182593536|17.159326393
1,1100,scheduled,skip,static balance already attempted,5.420393397,0.000000000,0.000000000,0.000000000,22.579719790,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.057436192|5.420393397
1,2100,scheduled,skip,static balance already attempted,4.880923952,0.000000000,0.000000000,0.000000000,27.460643742,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.042760736|4.880923952
1,3100,scheduled,skip,static balance already attempted,4.070442217,0.000000000,0.000000000,0.000000000,31.531085959,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.105456960|4.070442217
1,4100,scheduled,skip,static balance already attempted,3.521651245,0.000000000,0.000000000,0.000000000,35.052737204,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.320905600|3.521651245
1,5100,scheduled,skip,static balance already attempted,3.404702304,0.000000000,0.000000000,0.000000000,38.457439508,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.404702304|3.153892104
1,6100,scheduled,skip,static balance already attempted,3.405424000,0.000000000,0.000000000,0.000000000,41.862863508,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.405424000|2.917893693
1,7100,scheduled,skip,static balance already attempted,3.432473472,0.000000000,0.000000000,0.000000000,45.295336980,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.432473472|2.746478216
1,8100,scheduled,skip,static balance already attempted,3.443915968,0.000000000,0.000000000,0.000000000,48.739252948,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.443915968|2.626366079
1,9100,scheduled,skip,static balance already attempted,3.450264352,0.000000000,0.000000000,0.000000000,52.189517300,0.000000000,0.255701940,0.089253690,0.989374995|1.000000000,,0.989374995|1.000000000,3.450264352|2.524753195
