run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
3,100,threshold,rebalance,accepted by fixed threshold; diff=0.347829; threshold=0.01,10.391774108,9.300636789,0.348006919,0.138472522,10.391774108,9.300636789,0.348006919,0.138472522,0.250000000|0.500000000|0.750000000|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,0.092858208|6.102450470|0.093700640|10.391774108
3,1100,threshold,skip,load difference below fixed threshold; diff=0.00477012; threshold=0.01,2.401714096,1.840722897,0.009555193,0.000000000,12.793488204,11.141359686,0.357562112,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.493750006|0.500000000|0.997187495|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.603774592|1.896718271|1.579024224|2.401714096
3,2100,threshold,skip,load difference below fixed threshold; diff=0.00416927; threshold=0.01,2.194600067,1.877638487,0.009361592,0.000000000,14.988088271,13.018998173,0.366923704,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.493437499|0.500937521|0.996874988|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.576118432|1.617823539|1.554189984|2.194600067
3,3100,threshold,skip,load difference below fixed threshold; diff=0.0044634; threshold=0.01,1.794687228,1.835605091,0.010026621,0.000000000,16.782775499,14.854603264,0.376950325,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.493124992|0.500625014|0.996249974|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575433824|1.563716529|1.554159936|1.794687228
3,4100,threshold,skip,load difference below fixed threshold; diff=0.00486137; threshold=0.01,1.575059808,1.819260496,0.009897834,0.000000000,18.357835307,16.673863760,0.386848159,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575059808|1.546333560|1.554340320|1.510434087
3,5100,threshold,skip,load difference below fixed threshold; diff=0.00512539; threshold=0.01,1.575099456,1.826162810,0.009534380,0.000000000,19.932934763,18.500026570,0.396382539,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492500007|0.500312507|0.995000005|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575099456|1.520143761|1.553840928|1.369624363
3,6100,threshold,skip,load difference below fixed threshold; diff=0.00560764; threshold=0.01,1.575257568,1.859434960,0.009432691,0.000000000,21.508192331,20.359461530,0.405815230,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575257568|1.505956835|1.554182048|1.277250553
3,7100,threshold,skip,load difference below fixed threshold; diff=0.00566826; threshold=0.01,1.575199808,1.840745511,0.009717294,0.000000000,23.083392139,22.200207041,0.415532524,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575199808|1.500014339|1.555049472|1.228349205
3,8100,threshold,skip,load difference below fixed threshold; diff=0.00523847; threshold=0.01,1.575303744,1.844906153,0.009784412,0.000000000,24.658695883,24.045113194,0.425316936,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492500007|0.500312507|0.994374990|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575303744|1.498367091|1.556466016|1.194743587
3,9100,threshold,skip,load difference below fixed threshold; diff=0.00554635; threshold=0.01,1.575561824,1.857279992,0.009341853,0.000000000,26.234257707,25.902393186,0.434658789,0.138472522,0.496250004|0.503750026|0.995625019|1.000000000,0.492187500|0.500312507|0.994062483|1.000000000,0.496250004|0.503750026|0.995625019|1.000000000,1.575561824|1.499349557|1.556597408|1.160354893
