run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
2,100,threshold,rebalance,accepted by fixed threshold; diff=0.348053; threshold=0.01,10.388141227,9.256805162,0.355634563,0.145188736,10.388141227,9.256805162,0.355634563,0.145188736,0.250000000|0.500000000|0.750000000|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,0.092942816|6.099874951|0.093923488|10.388141227
2,1100,threshold,skip,load difference below fixed threshold; diff=0.00601917; threshold=0.01,2.418595838,1.815717055,0.009733916,0.000000000,12.806737065,11.072522217,0.365368479,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.601938464|1.902866793|1.570776352|2.418595838
2,2100,threshold,skip,load difference below fixed threshold; diff=0.00438611; threshold=0.01,2.178622042,1.798534333,0.009628757,0.000000000,14.985359107,12.871056550,0.374997236,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.493750006|0.500937521|0.996874988|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.576379360|1.630638491|1.553360256|2.178622042
2,3100,threshold,skip,load difference below fixed threshold; diff=0.00446336; threshold=0.01,1.830558485,1.796872256,0.009714221,0.000000000,16.815917592,14.667928806,0.384711457,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.493437499|0.500937521|0.996249974|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.575956064|1.563409815|1.554031136|1.830558485
2,4100,threshold,skip,load difference below fixed threshold; diff=0.0050871; threshold=0.01,1.576026240,1.837792930,0.009611065,0.000000000,18.391943832,16.505721736,0.394322522,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492812514|0.500625014|0.995625019|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.576026240|1.538291434|1.553343488|1.512537140
2,5100,threshold,skip,load difference below fixed threshold; diff=0.00531247; threshold=0.01,1.575999648,1.810058177,0.010208138,0.000000000,19.967943480,18.315779913,0.404530660,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492812514|0.500312507|0.995312512|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.575999648|1.519658623|1.553482848|1.421174254
2,6100,threshold,skip,load difference below fixed threshold; diff=0.00604346; threshold=0.01,1.577248896,1.884150218,0.009501345,0.000000000,21.545192376,20.199930131,0.414032005,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.577248896|1.518943506|1.553120032|1.284049585
2,7100,threshold,skip,load difference below fixed threshold; diff=0.00609975; threshold=0.01,1.576189216,1.815734243,0.009145993,0.000000000,23.121381592,22.015664374,0.423177998,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.576189216|1.500213337|1.552861152|1.219975956
2,8100,threshold,skip,load difference below fixed threshold; diff=0.00617138; threshold=0.01,1.576421248,1.820396960,0.009617840,0.000000000,24.697802840,23.836061334,0.432795838,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492187500|0.500000000|0.994062483|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.576421248|1.496949841|1.553478880|1.181324721
2,9100,threshold,skip,load difference below fixed threshold; diff=0.00617138; threshold=0.01,1.576572736,1.852084240,0.009452177,0.000000000,26.274375576,25.688145574,0.442248015,0.145188736,0.496562511|0.504062474|0.995625019|1.000000000,0.492187500|0.500000000|0.994062483|1.000000000,0.496562511|0.504062474|0.995625019|1.000000000,1.576572736|1.497981019|1.553793760|1.153855470
