run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
2,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=101.083; migration_cost=0.01809; max_migrated_bytes=1120000; T_comp_int_per_iter=0.0104008; T_comp_bal_per_iter=0.000190404,10.400821397,9.320120458,0.356115001,0.145643162,10.400821397,9.320120458,0.356115001,0.145643162,0.250000000|0.500000000|0.750000000|1.000000000,0.496562511|0.504374981|0.995625019|1.000000000,0.496562511|0.504374981|0.995625019|1.000000000,0.092988576|6.092937992|0.094003232|10.400821397
2,1100,scheduled,skip,static balance already attempted,2.504184479,1.954035390,0.000000000,0.000000000,12.905005876,11.274155848,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.608547072|1.970517866|1.577392960|2.504184479
2,2100,scheduled,skip,static balance already attempted,2.205205885,1.906466819,0.000000000,0.000000000,15.110211761,13.180622667,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576378624|1.692069852|1.551982944|2.205205885
2,3100,scheduled,skip,static balance already attempted,1.795498955,1.831250982,0.000000000,0.000000000,16.905710716,15.011873649,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576218848|1.618542669|1.552152192|1.795498955
2,4100,scheduled,skip,static balance already attempted,1.593194343,1.804136541,0.000000000,0.000000000,18.498905059,16.816010190,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576155616|1.593194343|1.551742976|1.510980553
2,5100,scheduled,skip,static balance already attempted,1.577986930,1.852020071,0.000000000,0.000000000,20.076891989,18.668030261,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576268768|1.577986930|1.552583264|1.393772464
2,6100,scheduled,skip,static balance already attempted,1.576165888,1.786514987,0.000000000,0.000000000,21.653057877,20.454545248,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576165888|1.564874675|1.552246592|1.284626815
2,7100,scheduled,skip,static balance already attempted,1.576219776,1.827649879,0.000000000,0.000000000,23.229277653,22.282195127,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576219776|1.560120688|1.553089696|1.247787124
2,8100,scheduled,skip,static balance already attempted,1.576563680,1.865499326,0.000000000,0.000000000,24.805841333,24.147694453,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576563680|1.574569977|1.552593216|1.187221575
2,9100,scheduled,skip,static balance already attempted,1.576501504,1.857481716,0.000000000,0.000000000,26.382342837,26.005176169,0.356115001,0.145643162,0.496562511|0.504374981|0.995625019|1.000000000,,0.496562511|0.504374981|0.995625019|1.000000000,1.576501504|1.559124443|1.552382336|1.148116171
