run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
7,100,threshold,rebalance,accepted by fixed threshold; diff=0.489688; threshold=0.01,17.275247572,0.000000000,0.256696510,0.089533275,17.275247572,0.000000000,0.256696510,0.089533275,0.500000000|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,0.182620160|17.275247572
7,1100,scheduled,skip,static balance already attempted,5.252320819,0.000000000,0.000000000,0.000000000,22.527568391,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.064796800|5.252320819
7,2100,scheduled,skip,static balance already attempted,4.685325111,0.000000000,0.000000000,0.000000000,27.212893502,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.043914752|4.685325111
7,3100,scheduled,skip,static balance already attempted,3.919313113,0.000000000,0.000000000,0.000000000,31.132206615,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.148201152|3.919313113
7,4100,scheduled,skip,static balance already attempted,3.403772450,0.000000000,0.000000000,0.000000000,34.535979065,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.365387200|3.403772450
7,5100,scheduled,skip,static balance already attempted,3.422173920,0.000000000,0.000000000,0.000000000,37.958152985,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.422173920|3.041124685
7,6100,scheduled,skip,static balance already attempted,3.432229088,0.000000000,0.000000000,0.000000000,41.390382073,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.432229088|2.815141208
7,7100,scheduled,skip,static balance already attempted,3.430642528,0.000000000,0.000000000,0.000000000,44.821024601,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.430642528|2.650744668
7,8100,scheduled,skip,static balance already attempted,3.427834016,0.000000000,0.000000000,0.000000000,48.248858617,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.427834016|2.536906107
7,9100,scheduled,skip,static balance already attempted,3.450973152,0.000000000,0.000000000,0.000000000,51.699831769,0.000000000,0.256696510,0.089533275,0.989687502|1.000000000,,0.989687502|1.000000000,3.450973152|2.443630180
