run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
9,100,threshold,rebalance,accepted by fixed threshold; diff=0.247256; threshold=0.01,5.424662360,5.273028113,0.285966416,0.068329116,5.424662360,5.273028113,0.285966416,0.068329116,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.048784352|3.049592566|0.048155712|3.054027958|0.049122752|4.273996213|0.048993344|5.424662360
9,1100,threshold,skip,load difference below fixed threshold; diff=0.00346579; threshold=0.01,1.434054573,4.455756948,0.017476339,0.000000000,6.858716933,9.728785061,0.303442755,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246875003|0.250937492|0.498750001|0.501874983|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.937486912|0.973218087|0.947330464|1.087146194|0.931162752|1.434054573|0.931199424|1.352034883
9,2100,threshold,skip,load difference below fixed threshold; diff=0.00376301; threshold=0.01,1.244887739,4.468993358,0.016462525,0.000000000,8.103604672,14.197778419,0.319905280,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246562496|0.250625014|0.498124987|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936281792|0.942835454|0.946195840|0.931829097|0.930474560|1.056963256|0.930926912|1.244887739
9,3100,threshold,skip,load difference below fixed threshold; diff=0.00416925; threshold=0.01,1.035972979,4.492150592,0.017277083,0.000000000,9.139577651,18.689929011,0.337182363,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246562496|0.250625014|0.497812510|0.501874983|0.748125017|0.750937521|0.998125017|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936396416|0.925256663|0.946481664|0.902787172|0.931358400|0.887112023|0.930777856|1.035972979
9,4100,threshold,skip,load difference below fixed threshold; diff=0.0046875; threshold=0.01,0.946213632,4.510400036,0.015280326,0.000000000,10.085791283,23.200329047,0.352462689,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246250004|0.250312507|0.497500002|0.501562476|0.747812510|0.750937521|0.997500002|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936411072|0.925366940|0.946213632|0.892015297|0.931183520|0.815558588|0.931499264|0.858942644
9,5100,threshold,skip,load difference below fixed threshold; diff=0.00510626; threshold=0.01,0.946347488,4.520849706,0.017640885,0.000000000,11.032138771,27.721178753,0.370103574,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246250004|0.250312507|0.497500002|0.501250029|0.747500002|0.750625014|0.997187495|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936110368|0.928056283|0.946347488|0.890448583|0.930916480|0.789340077|0.931322080|0.769417229
9,6100,threshold,skip,load difference below fixed threshold; diff=0.00542165; threshold=0.01,0.945916832,4.540623203,0.014953259,0.000000000,11.978055603,32.261801956,0.385056833,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.747187495|0.750625014|0.997187495|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936091168|0.925231565|0.945916832|0.877570335|0.930937440|0.758417891|0.931344384|0.723257184
9,7100,threshold,skip,load difference below fixed threshold; diff=0.00610775; threshold=0.01,0.946411488,4.505106194,0.015581201,0.000000000,12.924467091,36.766908150,0.400638034,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.245937496|0.250000000|0.496874988|0.500937521|0.746874988|0.750312507|0.996874988|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936675872|0.927640906|0.946411488|0.883353470|0.930639072|0.744789054|0.930802560|0.682294951
9,8100,threshold,skip,load difference below fixed threshold; diff=0.00610775; threshold=0.01,0.946045376,4.512440983,0.015742953,0.000000000,13.870512467,41.279349133,0.416380987,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.245937496|0.250000000|0.496874988|0.500937521|0.746874988|0.750312507|0.996874988|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936166496|0.930450902|0.946045376|0.873297756|0.930728544|0.734131660|0.930977152|0.664220553
9,9100,threshold,skip,load difference below fixed threshold; diff=0.00562498; threshold=0.01,0.946024128,4.539787491,0.015803505,0.000000000,14.816536595,45.819136624,0.432184492,0.068329116,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.245937496|0.250312507|0.497187495|0.501250029|0.746874988|0.750625014|0.996874988|1.000000000,0.246562496|0.250625014|0.500625014|0.504374981|0.749374986|0.752187490|0.997812510|1.000000000,0.936337184|0.928071573|0.946024128|0.873189207|0.931445120|0.731518851|0.931620640|0.655810254
