run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
7,100,threshold,rebalance,accepted by fixed threshold; diff=0.246964; threshold=0.01,5.452191326,5.297018720,0.289995767,0.067011347,5.452191326,5.297018720,0.289995767,0.067011347,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.049104800|3.051096061|0.047971648|3.082867867|0.049272288|4.274822934|0.049129632|5.452191326
7,1100,threshold,skip,load difference below fixed threshold; diff=0.00433014; threshold=0.01,1.555817923,4.250104955,0.015878367,0.000000000,7.008009249,9.547123675,0.305874134,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.246875003|0.250625014|0.498750001|0.501874983|0.749062479|0.750937521|0.998437524|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.934368192|0.916822479|0.952971104|1.073686191|0.929943584|1.555817923|0.930308416|1.356801035
7,2100,threshold,skip,load difference below fixed threshold; diff=0.00453935; threshold=0.01,1.254661385,4.308449584,0.014987335,0.000000000,8.262670634,13.855573259,0.320861469,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.246562496|0.250625014|0.498124987|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933767936|0.887343091|0.952887520|0.937064616|0.929756960|1.134150615|0.930582368|1.254661385
7,3100,threshold,skip,load difference below fixed threshold; diff=0.00490137; threshold=0.01,1.063071293,4.352688855,0.019088195,0.000000000,9.325741927,18.208262114,0.339949664,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.246250004|0.250312507|0.497812510|0.501562476|0.748125017|0.751250029|0.998125017|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933769248|0.869808157|0.952338816|0.899835955|0.929618176|0.961628793|0.930405472|1.063071293
7,4100,threshold,skip,load difference below fixed threshold; diff=0.00571967; threshold=0.01,0.952303488,4.352385921,0.014705388,0.000000000,10.278045415,22.560648035,0.354655052,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.246250004|0.250000000|0.497187495|0.501250029|0.747500002|0.750937521|0.997500002|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933922656|0.870174065|0.952303488|0.892624288|0.929538848|0.889165330|0.930424736|0.854289325
7,5100,threshold,skip,load difference below fixed threshold; diff=0.00596211; threshold=0.01,0.953122816,4.377746979,0.015501157,0.000000000,11.231168231,26.938395014,0.370156209,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.747187495|0.750625014|0.997500002|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933349568|0.872293135|0.953122816|0.883953004|0.930736864|0.857279465|0.930354176|0.771687672
7,6100,threshold,skip,load difference below fixed threshold; diff=0.00630444; threshold=0.01,0.952380256,4.372599803,0.015208803,0.000000000,12.183548487,31.310994817,0.385365012,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.245937496|0.250000000|0.496874988|0.500937521|0.747187495|0.750625014|0.997187495|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933718912|0.877805411|0.952380256|0.878862122|0.929430336|0.836250117|0.930420032|0.724443608
7,7100,threshold,skip,load difference below fixed threshold; diff=0.00641957; threshold=0.01,0.952188544,4.364402648,0.016363974,0.000000000,13.135737031,35.675397465,0.401728986,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.245937496|0.250000000|0.496874988|0.500937521|0.746874988|0.750625014|0.997187495|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933539616|0.879247831|0.952188544|0.873938345|0.929273504|0.814007316|0.930249056|0.690121930
7,8100,threshold,skip,load difference below fixed threshold; diff=0.00693158; threshold=0.01,0.952434112,4.355636142,0.013602947,0.000000000,14.088171143,40.031033607,0.415331933,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746874988|0.750312507|0.996874988|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933504992|0.875026222|0.952434112|0.876299801|0.929433984|0.797025599|0.929977440|0.660381822
7,9100,threshold,skip,load difference below fixed threshold; diff=0.00705031; threshold=0.01,0.952041664,4.337857314,0.015374675,0.000000000,15.040212807,44.368890921,0.430706608,0.067011347,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.245937496|0.250000000|0.496562511|0.500625014|0.746562481|0.750312507|0.996874988|1.000000000,0.245625004|0.249375001|0.500937521|0.504687488|0.749374986|0.752499998|0.997812510|1.000000000,0.933258656|0.878434754|0.952041664|0.869386283|0.929555200|0.782012718|0.929987968|0.641866437
