run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
8,100,threshold,rebalance,accepted by fixed threshold; diff=0.348283; threshold=0.0003125,10.487153537,9.351979839,0.349215428,0.139110333,10.487153537,9.351979839,0.349215428,0.139110333,0.250000000|0.500000000|0.750000000|1.000000000,0.496874988|0.504687488|0.995625019|1.000000000,0.496874988|0.504687488|0.995625019|1.000000000,0.092777152|6.101119477|0.093903904|10.487153537
8,1100,threshold,rebalance,accepted by fixed threshold; diff=0.0027599; threshold=0.0003125,2.420710225,1.904350919,0.021172939,0.011709797,12.907863762,11.256330758,0.370388367,0.150820130,0.496874988|0.504687488|0.995625019|1.000000000,0.496250004|0.502499998|0.997187495|1.000000000,0.496250004|0.502499998|0.997187495|1.000000000,1.592776896|1.975138761|1.578704064|2.420710225
8,2100,threshold,rebalance,accepted by fixed threshold; diff=0.0012885; threshold=0.0003125,1.580194240,1.841437625,0.014617568,0.005421289,14.488058002,13.097768383,0.385005935,0.156241419,0.496250004|0.502499998|0.997187495|1.000000000,0.496562511|0.503750026|0.997187495|1.000000000,0.496562511|0.503750026|0.997187495|1.000000000,1.574983840|1.378296453|1.580194240|1.498616582
8,3100,threshold,rebalance,accepted by fixed threshold; diff=0.00446341; threshold=0.0003125,1.576106368,1.889694991,0.026417041,0.017198956,16.064164370,14.987463374,0.411422976,0.173440375,0.496562511|0.503750026|0.997187495|1.000000000,0.493437499|0.500625014|0.996562481|1.000000000,0.493437499|0.500625014|0.996562481|1.000000000,1.576106368|1.515637332|1.558058912|1.288607911
8,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00116923; threshold=0.0003125,1.565803328,1.812390727,0.012797365,0.002883150,17.629967698,16.799854101,0.424220341,0.176323525,0.493437499|0.500625014|0.996562481|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,1.565803328|1.479605765|1.565742752|1.226935613
8,5100,threshold,rebalance,accepted by fixed threshold; diff=0.00621865; threshold=0.0003125,1.564981824,1.837180412,0.035580076,0.025806070,19.194949522,18.637034513,0.459800417,0.202129595,0.492812514|0.500312507|0.995625019|1.000000000,0.497187495|0.504687488|0.995000005|1.000000000,0.497187495|0.504687488|0.995000005|1.000000000,1.536416128|1.519772227|1.564981824|1.397481644
8,6100,threshold,rebalance,accepted by fixed threshold; diff=0.00686077; threshold=0.0003125,1.578201056,1.887698555,0.029181359,0.019904483,20.773150578,20.524733068,0.488981776,0.222034078,0.497187495|0.504687488|0.995000005|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,1.578201056|1.508037708|1.548776928|1.476823322
8,7100,threshold,rebalance,accepted by fixed threshold; diff=0.00398974; threshold=0.0003125,1.582421184,1.812307756,0.018839683,0.009529771,22.355571762,22.337040824,0.507821459,0.231563849,0.492187500|0.500000000|0.994687498|1.000000000,0.495000005|0.502812505|0.994374990|1.000000000,0.495000005|0.502812505|0.994374990|1.000000000,1.562790176|1.560604810|1.582421184|1.478044523
8,8100,threshold,rebalance,accepted by fixed threshold; diff=0.00443047; threshold=0.0003125,1.571089760,1.847072093,0.020476553,0.011156928,23.926661522,24.184112917,0.528298012,0.242720777,0.495000005|0.502812505|0.994374990|1.000000000,0.491874993|0.499687493|0.994062483|1.000000000,0.491874993|0.499687493|0.994062483|1.000000000,1.571089760|1.560827759|1.552487520|1.458834138
8,9100,threshold,rebalance,accepted by fixed threshold; diff=0.000541278; threshold=0.0003125,1.564097952,1.819985308,0.011521295,0.001870465,25.490759474,26.004098225,0.539819307,0.244591242,0.491874993|0.499687493|0.994062483|1.000000000,0.492187500|0.500000000|0.993749976|1.000000000,0.492187500|0.500000000|0.993749976|1.000000000,1.562271904|1.558494120|1.564097952|1.511690390
