run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
9,100,threshold,rebalance,accepted by fixed threshold; diff=0.348279; threshold=0.0003125,10.505978760,9.424081666,0.366657167,0.150819149,10.505978760,9.424081666,0.366657167,0.150819149,0.250000000|0.500000000|0.750000000|1.000000000,0.496874988|0.504374981|0.995625019|1.000000000,0.496874988|0.504374981|0.995625019|1.000000000,0.092822048|6.101420974|0.093910048|10.505978760
9,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00620293; threshold=0.0003125,2.455422177,1.917033109,0.031118407,0.021546521,12.961400937,11.341114775,0.397775574,0.172365670,0.496874988|0.504374981|0.995625019|1.000000000,0.493124992|0.499687493|0.997187495|1.000000000,0.493124992|0.499687493|0.997187495|1.000000000,1.600782880|1.895278890|1.568687776|2.455422177
9,2100,threshold,rebalance,accepted by fixed threshold; diff=0.00139757; threshold=0.0003125,1.571402080,1.844453090,0.016263726,0.006436002,14.532803017,13.185567865,0.414039300,0.178801672,0.493124992|0.499687493|0.997187495|1.000000000,0.493750006|0.500937521|0.997187495|1.000000000,0.493750006|0.500937521|0.997187495|1.000000000,1.565356800|1.426003434|1.571402080|1.515473175
9,3100,threshold,rebalance,accepted by fixed threshold; diff=0.000698787; threshold=0.0003125,1.567685888,1.844014651,0.010519562,0.000924687,16.100488905,15.029582516,0.424558862,0.179726359,0.493750006|0.500937521|0.997187495|1.000000000,0.493437499|0.500937521|0.996562481|1.000000000,0.493437499|0.500937521|0.996562481|1.000000000,1.567074432|1.500947487|1.567685888|1.301531501
9,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00128844; threshold=0.0003125,1.566146784,1.845395466,0.013116051,0.003869019,17.666635689,16.874977982,0.437674913,0.183595378,0.493437499|0.500937521|0.996562481|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,1.566146784|1.535109135|1.565648640|1.231181193
9,5100,threshold,rebalance,accepted by fixed threshold; diff=0.0060029; threshold=0.0003125,1.564800672,1.828633084,0.032229441,0.022484768,19.231436361,18.703611066,0.469904354,0.206080146,0.492812514|0.500312507|0.995625019|1.000000000,0.496874988|0.504687488|0.995000005|1.000000000,0.496874988|0.504687488|0.995000005|1.000000000,1.536230976|1.517256648|1.564800672|1.372794250
9,6100,threshold,rebalance,accepted by fixed threshold; diff=0.00663647; threshold=0.0003125,1.577348960,1.835485172,0.031166806,0.021001200,20.808785321,20.539096238,0.501071160,0.227081346,0.496874988|0.504687488|0.995000005|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,1.577348960|1.564864113|1.548856160|1.470901472
9,7100,threshold,rebalance,accepted by fixed threshold; diff=0.00377595; threshold=0.0003125,1.582538400,1.812926672,0.020812908,0.011490493,22.391323721,22.352022910,0.521884068,0.238571839,0.492187500|0.500000000|0.994687498|1.000000000,0.494687498|0.502812505|0.994374990|1.000000000,0.494687498|0.502812505|0.994374990|1.000000000,1.564425952|1.565806149|1.582538400|1.476920682
9,8100,threshold,rebalance,accepted by fixed threshold; diff=0.00797336; threshold=0.0003125,1.650427831,1.862058726,0.033564599,0.024120430,24.041751552,24.214081636,0.555448667,0.262692269,0.494687498|0.502812505|0.994374990|1.000000000,0.489374995|0.496874988|0.994062483|1.000000000,0.489374995|0.496874988|0.994062483|1.000000000,1.589457952|1.650427831|1.554752864|1.474570365
9,9100,threshold,rebalance,accepted by fixed threshold; diff=0.00377595; threshold=0.0003125,1.571489472,1.828768766,0.020806972,0.011529812,25.613241024,26.042850402,0.576255639,0.274222081,0.489374995|0.496874988|0.994062483|1.000000000,0.491874993|0.499687493|0.993749976|1.000000000,0.491874993|0.499687493|0.993749976|1.000000000,1.554377536|1.498262593|1.571489472|1.511275170
