run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
6,100,threshold,rebalance,accepted by fixed threshold; diff=0.348279; threshold=0.0003125,10.385925615,9.182259437,0.349197345,0.139880374,10.385925615,9.182259437,0.349197345,0.139880374,0.250000000|0.500000000|0.750000000|1.000000000,0.496874988|0.504374981|0.995625019|1.000000000,0.496874988|0.504374981|0.995625019|1.000000000,0.093127232|6.122598256|0.094201632|10.385925615
6,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00644234; threshold=0.0003125,2.410474242,1.882938585,0.035187492,0.025820695,12.796399857,11.065198022,0.384384837,0.165701069,0.496874988|0.504374981|0.995625019|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,1.607649120|1.906690280|1.574963200|2.410474242
6,2100,threshold,rebalance,accepted by fixed threshold; diff=0.0016829; threshold=0.0003125,1.573143008,1.849908526,0.017087502,0.007117156,14.369542865,12.915106548,0.401472339,0.172818225,0.493124992|0.499374986|0.997187495|1.000000000,0.493750006|0.500937521|0.997187495|1.000000000,0.493750006|0.500937521|0.997187495|1.000000000,1.566337760|1.378071710|1.573143008|1.524336985
6,3100,threshold,rebalance,accepted by fixed threshold; diff=0.000937521; threshold=0.0003125,1.567533024,1.849720792,0.011991255,0.002769242,15.937075889,14.764827340,0.413463594,0.175587467,0.493750006|0.500937521|0.997187495|1.000000000,0.493124992|0.500625014|0.996562481|1.000000000,0.493124992|0.500625014|0.996562481|1.000000000,1.567533024|1.502542550|1.567237536|1.276902204
6,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00103641; threshold=0.0003125,1.566999744,1.870584330,0.014861102,0.002621320,17.504075633,16.635411670,0.428324696,0.178208787,0.493124992|0.500625014|0.996562481|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,1.565690304|1.537870180|1.566999744|1.216075408
6,5100,threshold,rebalance,accepted by fixed threshold; diff=0.0057791; threshold=0.0003125,1.564747424,1.858723039,0.023741557,0.014298636,19.068823057,18.494134709,0.452066253,0.192507423,0.492812514|0.500312507|0.995625019|1.000000000,0.496874988|0.504374981|0.995000005|1.000000000,0.496874988|0.504374981|0.995000005|1.000000000,1.537142112|1.519238627|1.564747424|1.373114343
6,6100,threshold,rebalance,accepted by fixed threshold; diff=0.00686077; threshold=0.0003125,1.579632032,1.853450132,0.030556109,0.020612487,20.648455089,20.347584841,0.482622362,0.213119910,0.496874988|0.504374981|0.995000005|1.000000000,0.491874993|0.499687493|0.994687498|1.000000000,0.491874993|0.499687493|0.994687498|1.000000000,1.579632032|1.509938284|1.550812704|1.465166992
6,7100,threshold,rebalance,accepted by fixed threshold; diff=0.000312507; threshold=0.0003125,1.564546304,1.835766838,0.010692277,0.000943684,22.213001393,22.183351679,0.493314639,0.214063594,0.491874993|0.499687493|0.994687498|1.000000000,0.491874993|0.499687493|0.994374990|1.000000000,0.491874993|0.499687493|0.994374990|1.000000000,1.562583456|1.561594553|1.564546304|1.453397165
6,8100,threshold,rebalance,accepted by fixed threshold; diff=0.00398974; threshold=0.0003125,1.582405472,1.855335880,0.022444606,0.012408824,23.795406865,24.038687559,0.515759245,0.226472418,0.491874993|0.499687493|0.994374990|1.000000000,0.494687498|0.502499998|0.994062483|1.000000000,0.494687498|0.502499998|0.994062483|1.000000000,1.562911872|1.561294264|1.582405472|1.489245767
6,9100,threshold,rebalance,accepted by fixed threshold; diff=0.0079611; threshold=0.0003125,1.590220864,1.815099675,0.031668051,0.022097145,25.385627729,25.853787234,0.547427296,0.248569563,0.494687498|0.502499998|0.994062483|1.000000000,0.489062488|0.496874988|0.993749976|1.000000000,0.489062488|0.496874988|0.993749976|1.000000000,1.590220864|1.563675281|1.555225408|1.505589480
