run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
2,100,threshold,rebalance,accepted by fixed threshold; diff=0.348504; threshold=0.0003125,10.434473866,9.325339119,0.369203638,0.154267067,10.434473866,9.325339119,0.369203638,0.154267067,0.250000000|0.500000000|0.750000000|1.000000000,0.497187495|0.504687488|0.995625019|1.000000000,0.497187495|0.504687488|0.995625019|1.000000000,0.092829632|6.090237565|0.093999392|10.434473866
2,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00686789; threshold=0.0003125,2.406337181,1.891434235,0.039444811,0.030284430,12.840811047,11.216773354,0.408648449,0.184551497,0.497187495|0.504687488|0.995625019|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,0.493124992|0.499374986|0.997187495|1.000000000,1.603012960|1.901633016|1.567890592|2.406337181
2,2100,threshold,rebalance,accepted by fixed threshold; diff=0.0012885; threshold=0.0003125,1.572146304,1.863660451,0.018189460,0.006642591,14.412957351,13.080433805,0.426837909,0.191194088,0.493124992|0.499374986|0.997187495|1.000000000,0.493437499|0.500625014|0.997187495|1.000000000,0.493437499|0.500625014|0.997187495|1.000000000,1.566154720|1.373016036|1.572146304|1.494766556
2,3100,threshold,rebalance,accepted by fixed threshold; diff=0.000698787; threshold=0.0003125,1.568505504,1.840787782,0.011537568,0.002394827,15.981462855,14.921221587,0.438375477,0.193588915,0.493437499|0.500625014|0.997187495|1.000000000,0.493437499|0.500937521|0.996562481|1.000000000,0.493437499|0.500937521|0.996562481|1.000000000,1.566330432|1.500685790|1.568505504|1.287716851
2,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00128844; threshold=0.0003125,1.566453280,1.857890023,0.013264044,0.004066857,17.547916135,16.779111610,0.451639521,0.197655772,0.493437499|0.500937521|0.996562481|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,0.492812514|0.500312507|0.995625019|1.000000000,1.566453280|1.535947559|1.565191392|1.215803916
2,5100,threshold,rebalance,accepted by fixed threshold; diff=0.0060029; threshold=0.0003125,1.564967744,1.838902831,0.031663097,0.022377840,19.112883879,18.618014441,0.483302618,0.220033612,0.492812514|0.500312507|0.995625019|1.000000000,0.496874988|0.504687488|0.995000005|1.000000000,0.496874988|0.504687488|0.995000005|1.000000000,1.536971136|1.516699077|1.564967744|1.371568148
2,6100,threshold,rebalance,accepted by fixed threshold; diff=0.00663647; threshold=0.0003125,1.577481856,1.827729986,0.035371110,0.025339566,20.690365735,20.445744427,0.518673728,0.245373178,0.496874988|0.504687488|0.995000005|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,1.577481856|1.565299932|1.548758720|1.460705473
2,7100,threshold,rebalance,accepted by fixed threshold; diff=0.00398974; threshold=0.0003125,1.582908096,1.818707510,0.021377434,0.011622355,22.273273831,22.264451937,0.540051162,0.256995533,0.492187500|0.500000000|0.994687498|1.000000000,0.495000005|0.502812505|0.994374990|1.000000000,0.495000005|0.502812505|0.994374990|1.000000000,1.563052448|1.557920165|1.582908096|1.464194414
2,8100,threshold,rebalance,accepted by fixed threshold; diff=0.00398974; threshold=0.0003125,1.571379968,1.814856727,0.021383161,0.012233525,23.844653799,24.079308664,0.561434323,0.269229058,0.495000005|0.502812505|0.994374990|1.000000000,0.492187500|0.500000000|0.994062483|1.000000000,0.492187500|0.500000000|0.994062483|1.000000000,1.571379968|1.556601347|1.555054688|1.481446259
2,9100,threshold,rebalance,accepted by fixed threshold; diff=0.000541278; threshold=0.0003125,1.563338784,1.824182429,0.011902419,0.002634450,25.407992583,25.903491093,0.573336742,0.271863508,0.492187500|0.500000000|0.994062483|1.000000000,0.491874993|0.499687493|0.993749976|1.000000000,0.491874993|0.499687493|0.993749976|1.000000000,1.563338784|1.558260853|1.562256832|1.473686506
