run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
4,100,threshold,rebalance,accepted by fixed threshold; diff=0.489375; threshold=0.0003125,17.226623446,0.000000000,0.255343716,0.088978394,17.226623446,0.000000000,0.255343716,0.088978394,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.182481472|17.226623446
4,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00468749; threshold=0.0003125,5.422506734,0.000000000,0.011780456,0.001759577,22.649130180,0.000000000,0.267124172,0.090737971,0.989374995|1.000000000,0.994062483|1.000000000,0.994062483|1.000000000,3.067860608|5.422506734
4,2100,threshold,rebalance,accepted by fixed threshold; diff=0.00124997; threshold=0.0003125,3.400092736,0.000000000,0.009055045,0.000649941,26.049222916,0.000000000,0.276179217,0.091387912,0.994062483|1.000000000,0.992812514|1.000000000,0.992812514|1.000000000,3.400092736|2.861254590
4,3100,threshold,rebalance,accepted by fixed threshold; diff=0.00156254; threshold=0.0003125,3.413253792,0.000000000,0.009140949,0.000719294,29.462476708,0.000000000,0.285320166,0.092107206,0.992812514|1.000000000,0.991249979|1.000000000,0.991249979|1.000000000,3.413253792|2.818963046
4,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00156248; threshold=0.0003125,3.408865504,0.000000000,0.009585907,0.000725021,32.871342212,0.000000000,0.294906073,0.092832227,0.991249979|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,3.408865504|2.893801141
4,5100,threshold,rebalance,accepted by fixed threshold; diff=0.00125003; threshold=0.0003125,3.406467424,0.000000000,0.008949096,0.000643726,36.277809636,0.000000000,0.303855169,0.093475953,0.989687502|1.000000000,0.988437474|1.000000000,0.988437474|1.000000000,3.406467424|3.042915343
4,6100,threshold,rebalance,accepted by fixed threshold; diff=0.000937462; threshold=0.0003125,3.421845120,0.000000000,0.008833928,0.000557752,39.699654756,0.000000000,0.312689097,0.094033705,0.988437474|1.000000000,0.987500012|1.000000000,0.987500012|1.000000000,3.421845120|3.160906656
4,7100,threshold,rebalance,accepted by fixed threshold; diff=0.000625014; threshold=0.0003125,3.410841728,0.000000000,0.008646754,0.000453618,43.110496484,0.000000000,0.321335851,0.094487323,0.987500012|1.000000000,0.986874998|1.000000000,0.986874998|1.000000000,3.410841728|3.220113376
4,8100,threshold,rebalance,accepted by fixed threshold; diff=0.000625014; threshold=0.0003125,3.439027968,0.000000000,0.008667776,0.000477993,46.549524452,0.000000000,0.330003627,0.094965316,0.986874998|1.000000000,0.986249983|1.000000000,0.986249983|1.000000000,3.439027968|3.252422177
4,9100,threshold,rebalance,accepted by fixed threshold; diff=0.000624955; threshold=0.0003125,3.440904416,0.000000000,0.008706118,0.000472545,49.990428868,0.000000000,0.338709745,0.095437861,0.986249983|1.000000000,0.985625029|1.000000000,0.985625029|1.000000000,3.440904416|3.262581680
