run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
8,100,threshold,rebalance,accepted by fixed threshold; diff=0.489375; threshold=0.0003125,17.167424914,0.000000000,0.256419531,0.089391149,17.167424914,0.000000000,0.256419531,0.089391149,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.181902432|17.167424914
8,1100,threshold,rebalance,accepted by fixed threshold; diff=0.00468749; threshold=0.0003125,5.425797611,0.000000000,0.011724094,0.001765584,22.593222525,0.000000000,0.268143625,0.091156733,0.989374995|1.000000000,0.994062483|1.000000000,0.994062483|1.000000000,3.066037632|5.425797611
8,2100,threshold,rebalance,accepted by fixed threshold; diff=0.000937462; threshold=0.0003125,3.412188960,0.000000000,0.009887830,0.000668729,26.005411485,0.000000000,0.278031455,0.091825462,0.994062483|1.000000000,0.993125021|1.000000000,0.993125021|1.000000000,3.412188960|2.883379904
8,3100,threshold,rebalance,accepted by fixed threshold; diff=0.00187504; threshold=0.0003125,3.404565920,0.000000000,0.009352148,0.000956335,29.409977405,0.000000000,0.287383603,0.092781797,0.993125021|1.000000000,0.991249979|1.000000000,0.991249979|1.000000000,3.404565920|2.705648894
8,4100,threshold,rebalance,accepted by fixed threshold; diff=0.00156248; threshold=0.0003125,3.411153536,0.000000000,0.008894550,0.000733402,32.821130941,0.000000000,0.296278153,0.093515199,0.991249979|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,3.411153536|2.899657919
8,5100,threshold,rebalance,accepted by fixed threshold; diff=0.00125003; threshold=0.0003125,3.424577024,0.000000000,0.008799915,0.000633948,36.245707965,0.000000000,0.305078068,0.094149147,0.989687502|1.000000000,0.988437474|1.000000000,0.988437474|1.000000000,3.424577024|3.041005150
8,6100,threshold,rebalance,accepted by fixed threshold; diff=0.000937462; threshold=0.0003125,3.431640512,0.000000000,0.008732308,0.000556634,39.677348477,0.000000000,0.313810376,0.094705781,0.988437474|1.000000000,0.987500012|1.000000000,0.987500012|1.000000000,3.431640512|3.161433180
8,7100,threshold,rebalance,accepted by fixed threshold; diff=0.000937521; threshold=0.0003125,3.437584256,0.000000000,0.008665401,0.000558100,43.114932733,0.000000000,0.322475777,0.095263881,0.987500012|1.000000000,0.986562490|1.000000000,0.986562490|1.000000000,3.437584256|3.220122572
8,8100,threshold,rebalance,accepted by fixed threshold; diff=0.000625014; threshold=0.0003125,3.438103808,0.000000000,0.008611553,0.000488748,46.553036541,0.000000000,0.331087330,0.095752629,0.986562490|1.000000000,0.985937476|1.000000000,0.985937476|1.000000000,3.438103808|3.314940989
8,9100,threshold,skip,load difference below fixed threshold; diff=0.000312448; threshold=0.0003125,3.434261824,0.000000000,0.008080690,0.000000000,49.987298365,0.000000000,0.339168020,0.095752629,0.985937476|1.000000000,0.985625029|1.000000000,0.985937476|1.000000000,3.434261824|3.331918814
