run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
3,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=52.4967; migration_cost=0.0189055; max_migrated_bytes=960000; T_comp_int_per_iter=0.00540274; T_comp_bal_per_iter=0.000100043,5.402741940,5.104834505,0.296553087,0.078019892,5.402741940,5.104834505,0.296553087,0.078019892,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.247812495|0.251875013|0.499687493|0.503750026|0.748125017|0.750937521|0.997812510|1.000000000,0.247812495|0.251875013|0.499687493|0.503750026|0.748125017|0.750937521|0.997812510|1.000000000,0.048612928|3.010971236|0.048611904|3.078232774|0.049321152|4.280759512|0.048825056|5.402741940
3,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=3.80808; migration_cost=0.00770044; max_migrated_bytes=400000; T_comp_int_per_iter=0.00140812; T_comp_bal_per_iter=0.000980248,1.408122314,4.144570886,0.028361902,0.010174497,6.810864254,9.249405391,0.324914989,0.088194389,0.247812495|0.251875013|0.499687493|0.503750026|0.748125017|0.750937521|0.997812510|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.940771136|0.982916814|0.940292480|1.148501582|0.930035328|1.408122314|0.936610688|1.372346690
3,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.000943275; T_comp_bal_per_iter=0.000969024,0.943275374,4.295102542,0.018579469,0.000000000,7.754139628,13.544507933,0.343494458,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.247187495|0.251249999|0.498750001|0.502187490|0.748749971|0.750937521|0.998437524|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.939292672|0.894483351|0.938417312|0.872768188|0.940164096|0.761432513|0.938515040|0.943275374
3,3100,profiled,skip,adaptive decision rejected; remaining_iterations=6900; gain_total=0; migration_cost=0.00147987; max_migrated_bytes=80000; T_comp_int_per_iter=0.000939358; T_comp_bal_per_iter=0.00095533,0.939358240,4.287102214,0.018961849,0.000000000,8.693497868,17.831610147,0.362456307,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246875003|0.250937492|0.498124987|0.501874983|0.748437524|0.750937521|0.998125017|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.939358240|0.881842966|0.937723040|0.845004033|0.938363360|0.634247179|0.938354560|0.789377190
3,4100,profiled,skip,adaptive decision rejected; remaining_iterations=5900; gain_total=0; migration_cost=0.00259121; max_migrated_bytes=160000; T_comp_int_per_iter=0.000939184; T_comp_bal_per_iter=0.000988402,0.939184384,4.368826004,0.017709180,0.000000000,9.632682252,22.200436151,0.380165487,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497812510|0.501562476|0.747812510|0.750937521|0.997812510|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.939184384|0.874721008|0.937806624|0.834713289|0.938256704|0.593041162|0.938481344|0.642733810
3,5100,profiled,skip,adaptive decision rejected; remaining_iterations=4900; gain_total=0; migration_cost=0.00259121; max_migrated_bytes=160000; T_comp_int_per_iter=0.000938934; T_comp_bal_per_iter=0.000979359,0.938933504,4.382316786,0.016791887,0.000000000,10.571615756,26.582752937,0.396957374,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497500002|0.501562476|0.747812510|0.750937521|0.997500002|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938933504|0.875491374|0.937701440|0.828688532|0.938100928|0.570040982|0.938930080|0.585282521
3,6100,profiled,skip,adaptive decision rejected; remaining_iterations=3900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000939052; T_comp_bal_per_iter=0.000977199,0.939052416,4.345794558,0.015985572,0.000000000,11.510668172,30.928547495,0.412942946,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497500002|0.501250029|0.747500002|0.750625014|0.997187495|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.939052416|0.873425312|0.937941632|0.828231592|0.938063456|0.557593769|0.938656928|0.542888299
3,7100,profiled,skip,adaptive decision rejected; remaining_iterations=2900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000938838; T_comp_bal_per_iter=0.000953803,0.938838016,4.348515236,0.016489336,0.000000000,12.449506188,35.277062731,0.429432282,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497500002|0.501250029|0.747500002|0.750625014|0.997187495|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938838016|0.878251499|0.937543168|0.822272832|0.938332736|0.545076959|0.938787648|0.529890690
3,8100,profiled,skip,adaptive decision rejected; remaining_iterations=1900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000939174; T_comp_bal_per_iter=0.000976037,0.939174080,4.317691773,0.015032940,0.000000000,13.388680268,39.594754504,0.444465222,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250312507|0.497187495|0.501250029|0.747187495|0.750312507|0.997187495|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.939174080|0.875673690|0.937712896|0.825877275|0.938724544|0.534750642|0.938390208|0.506079821
3,9100,profiled,skip,adaptive decision rejected; remaining_iterations=900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000938839; T_comp_bal_per_iter=0.000978379,0.938839424,4.298640317,0.017047925,0.000000000,14.327519692,43.893394821,0.461513147,0.088194389,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250312507|0.497187495|0.501250029|0.747187495|0.750625014|0.997187495|1.000000000,0.247500002|0.251249999|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938839424|0.880749971|0.937465248|0.816625546|0.938189600|0.533661407|0.938508192|0.494680478
