run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
10,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=52.5208; migration_cost=0.0157546; max_migrated_bytes=800000; T_comp_int_per_iter=0.00540433; T_comp_bal_per_iter=9.91955e-05,5.404329265,5.192556008,0.298049020,0.080307319,5.404329265,5.192556008,0.298049020,0.080307319,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.245937496|0.250000000|0.499062508|0.503125012|0.749687493|0.752499998|0.997812510|1.000000000,0.245937496|0.250000000|0.499062508|0.503125012|0.749687493|0.752499998|0.997812510|1.000000000,0.049046400|3.019152180|0.048395520|3.052169706|0.048907200|4.275332864|0.049180448|5.404329265
10,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=4.13416; migration_cost=0.00770044; max_migrated_bytes=400000; T_comp_int_per_iter=0.0014487; T_comp_bal_per_iter=0.00098419,1.448701969,4.243945641,0.036643800,0.016158266,6.853031234,9.436501649,0.334692820,0.096465585,0.245937496|0.250000000|0.499062508|0.503125012|0.749687493|0.752499998|0.997812510|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.935298048|0.982754882|0.944133216|1.163133776|0.937747264|1.448701969|0.930722176|1.363423102
10,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0.00259121; max_migrated_bytes=160000; T_comp_int_per_iter=0.000938898; T_comp_bal_per_iter=0.00100745,0.938897728,4.280270104,0.017638226,0.000000000,7.791928962,13.716771753,0.352331046,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246875003|0.250625014|0.498437494|0.501874983|0.748749971|0.751250029|0.998437524|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938897728|0.893266988|0.938719104|0.871901674|0.937926176|0.755585499|0.938223360|0.938895129
10,3100,profiled,skip,adaptive decision rejected; remaining_iterations=6900; gain_total=0; migration_cost=0.00147987; max_migrated_bytes=80000; T_comp_int_per_iter=0.000938672; T_comp_bal_per_iter=0.000999313,0.938672320,4.341236775,0.017835806,0.000000000,8.730601282,18.058008528,0.370166852,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497812510|0.501874983|0.748437524|0.750937521|0.998125017|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938672320|0.883887832|0.938502176|0.845572936|0.937868000|0.637843179|0.938227840|0.786233684
10,4100,profiled,skip,adaptive decision rejected; remaining_iterations=5900; gain_total=0; migration_cost=0.00259121; max_migrated_bytes=160000; T_comp_int_per_iter=0.000938833; T_comp_bal_per_iter=0.000987687,0.938832896,4.349881427,0.016617707,0.000000000,9.669434178,22.407889955,0.386784559,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250625014|0.497812510|0.501562476|0.747812510|0.750937521|0.997812510|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938255104|0.880161598|0.938832896|0.834960018|0.937937856|0.592612377|0.938394048|0.644533483
10,5100,profiled,skip,adaptive decision rejected; remaining_iterations=4900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000939006; T_comp_bal_per_iter=0.000948424,0.939005632,4.349698668,0.015954147,0.000000000,10.608439810,26.757588623,0.402738706,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246562496|0.250312507|0.497500002|0.501250029|0.747500002|0.750625014|0.997500002|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938675904|0.881899389|0.939005632|0.832744768|0.938260864|0.569054107|0.938159872|0.574169910
10,6100,profiled,skip,adaptive decision rejected; remaining_iterations=3900; gain_total=0; migration_cost=0.00616035; max_migrated_bytes=320000; T_comp_int_per_iter=0.000939366; T_comp_bal_per_iter=0.000973413,0.939365504,4.347841725,0.017005675,0.000000000,11.547805314,31.105430348,0.419744381,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246250004|0.250312507|0.497187495|0.500937521|0.747500002|0.750625014|0.997187495|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938822368|0.882848922|0.939365504|0.827314876|0.937869216|0.555381919|0.938367776|0.540785111
10,7100,profiled,skip,adaptive decision rejected; remaining_iterations=2900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000938459; T_comp_bal_per_iter=0.000960594,0.938458976,4.394411514,0.018282789,0.000000000,12.486264290,35.499841862,0.438027170,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246250004|0.250312507|0.497500002|0.501250029|0.747500002|0.750625014|0.997187495|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938362432|0.886702442|0.938401408|0.817701642|0.938192512|0.555098405|0.938458976|0.528101985
10,8100,profiled,skip,adaptive decision rejected; remaining_iterations=1900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.000938657; T_comp_bal_per_iter=0.000992299,0.938657152,4.376263911,0.016916698,0.000000000,13.424921442,39.876105773,0.454943868,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246250004|0.250312507|0.497500002|0.501250029|0.747187495|0.750625014|0.997187495|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938293600|0.889551700|0.938244960|0.820028753|0.938437024|0.541254234|0.938657152|0.516195427
10,9100,profiled,skip,adaptive decision rejected; remaining_iterations=900; gain_total=0; migration_cost=0.00359892; max_migrated_bytes=240000; T_comp_int_per_iter=0.00093842; T_comp_bal_per_iter=0.00097225,0.938419552,4.343768408,0.016627137,0.000000000,14.363340994,44.219874181,0.471571005,0.096465585,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.747187495|0.750625014|0.997187495|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.938419552|0.886934115|0.938115616|0.816316321|0.937838592|0.530318417|0.938372416|0.502747825
