run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
1,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=165.81; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0171121; T_comp_bal_per_iter=0.000363632,17.112084056,0.000000000,0.256318401,0.089864882,17.112084056,0.000000000,0.256318401,0.089864882,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.182189504|17.112084056
1,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=20.7847; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00541863; T_comp_bal_per_iter=0.00308327,5.418626444,0.000000000,0.011791700,0.001734505,22.530710500,0.000000000,0.268110101,0.091599387,0.989374995|1.000000000,0.994062483|1.000000000,0.994062483|1.000000000,3.068726752|5.418626444
1,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00340735; T_comp_bal_per_iter=0.00345994,3.407354400,0.000000000,0.008438207,0.000000000,25.938064900,0.000000000,0.276548308,0.091599387,0.994062483|1.000000000,0.992812514|1.000000000,0.994062483|1.000000000,3.407354400|2.858213729
1,3100,profiled,rebalance,adaptive decision accepted; remaining_iterations=6900; gain_total=0.023284; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341765; T_comp_bal_per_iter=0.00341427,3.417646048,0.000000000,0.009264707,0.000978754,29.355710948,0.000000000,0.285813015,0.092578141,0.994062483|1.000000000,0.991562486|1.000000000,0.991562486|1.000000000,3.417646048|2.402635535
1,4100,profiled,skip,adaptive decision rejected; remaining_iterations=5900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341114; T_comp_bal_per_iter=0.00345073,3.411141216,0.000000000,0.008270239,0.000000000,32.766852164,0.000000000,0.294083254,0.092578141,0.991562486|1.000000000,0.989687502|1.000000000,0.991562486|1.000000000,3.411141216|2.823325244
1,5100,profiled,rebalance,adaptive decision accepted; remaining_iterations=4900; gain_total=0.0527416; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341529; T_comp_bal_per_iter=0.00340453,3.415289184,0.000000000,0.009556853,0.001261890,36.182141348,0.000000000,0.303640107,0.093840031,0.991562486|1.000000000,0.988437474|1.000000000,0.988437474|1.000000000,3.415289184|2.481340798
1,6100,profiled,skip,adaptive decision rejected; remaining_iterations=3900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00340833; T_comp_bal_per_iter=0.00341629,3.408332320,0.000000000,0.008386176,0.000000000,39.590473668,0.000000000,0.312026283,0.093840031,0.988437474|1.000000000,0.987500012|1.000000000,0.988437474|1.000000000,3.408332320|3.160064756
1,7100,profiled,skip,adaptive decision rejected; remaining_iterations=2900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00342899; T_comp_bal_per_iter=0.00345856,3.428988832,0.000000000,0.008354678,0.000000000,43.019462500,0.000000000,0.320380961,0.093840031,0.988437474|1.000000000,0.986562490|1.000000000,0.988437474|1.000000000,3.428988832|2.975973317
1,8100,profiled,skip,adaptive decision rejected; remaining_iterations=1900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00344681; T_comp_bal_per_iter=0.00346025,3.446807264,0.000000000,0.008264443,0.000000000,46.466269764,0.000000000,0.328645404,0.093840031,0.988437474|1.000000000,0.985937476|1.000000000,0.988437474|1.000000000,3.446807264|2.845097805
1,9100,profiled,rebalance,adaptive decision accepted; remaining_iterations=900; gain_total=0.00784261; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0034453; T_comp_bal_per_iter=0.00343659,3.445300800,0.000000000,0.009816313,0.000993699,49.911570564,0.000000000,0.338461717,0.094833730,0.988437474|1.000000000,0.985937476|1.000000000,0.985937476|1.000000000,3.445300800|2.800138277
