run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
8,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=166.828; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0172116; T_comp_bal_per_iter=0.000360251,17.211606968,0.000000000,0.256254470,0.089361737,17.211606968,0.000000000,0.256254470,0.089361737,0.500000000|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,0.182002560|17.211606968
8,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=19.404; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00526359; T_comp_bal_per_iter=0.00308337,5.263588602,0.000000000,0.011750143,0.001660753,22.475195570,0.000000000,0.268004613,0.091022490,0.989687502|1.000000000,0.994062483|1.000000000,0.994062483|1.000000000,3.069797088|5.263588602
8,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341093; T_comp_bal_per_iter=0.00346651,3.410931392,0.000000000,0.008420607,0.000000000,25.886126962,0.000000000,0.276425220,0.091022490,0.994062483|1.000000000,0.992812514|1.000000000,0.994062483|1.000000000,3.410931392|2.863640640
8,3100,profiled,skip,adaptive decision rejected; remaining_iterations=6900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341849; T_comp_bal_per_iter=0.003447,3.418485824,0.000000000,0.008182448,0.000000000,29.304612786,0.000000000,0.284607668,0.091022490,0.994062483|1.000000000,0.991562486|1.000000000,0.994062483|1.000000000,3.418485824|2.425664394
8,4100,profiled,skip,adaptive decision rejected; remaining_iterations=5900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341737; T_comp_bal_per_iter=0.00344838,3.417371488,0.000000000,0.008764161,0.000000000,32.721984274,0.000000000,0.293371829,0.091022490,0.994062483|1.000000000,0.990000010|1.000000000,0.994062483|1.000000000,3.417371488|2.047474987
8,5100,profiled,rebalance,adaptive decision accepted; remaining_iterations=4900; gain_total=0.0843002; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0034204; T_comp_bal_per_iter=0.00340319,3.420395552,0.000000000,0.009982611,0.001653699,36.142379826,0.000000000,0.303354440,0.092676189,0.994062483|1.000000000,0.989062488|1.000000000,0.989062488|1.000000000,3.420395552|1.825008489
8,6100,profiled,rebalance,adaptive decision accepted; remaining_iterations=3900; gain_total=0.0172417; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00342696; T_comp_bal_per_iter=0.00342254,3.426964480,0.000000000,0.009056586,0.000725441,39.569344306,0.000000000,0.312411026,0.093401630,0.989062488|1.000000000,0.987500012|1.000000000,0.987500012|1.000000000,3.426964480|2.994725595
8,7100,profiled,rebalance,adaptive decision accepted; remaining_iterations=2900; gain_total=0.00629209; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00342811; T_comp_bal_per_iter=0.00342594,3.428105024,0.000000000,0.008770656,0.000473873,42.997449330,0.000000000,0.321181682,0.093875503,0.987500012|1.000000000,0.986874998|1.000000000,0.986874998|1.000000000,3.428105024|3.225306795
8,8100,profiled,rebalance,adaptive decision accepted; remaining_iterations=1900; gain_total=0.00413936; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00344002; T_comp_bal_per_iter=0.00343785,3.440024800,0.000000000,0.008726307,0.000462489,46.437474130,0.000000000,0.329907989,0.094337992,0.986874998|1.000000000,0.986249983|1.000000000,0.986249983|1.000000000,3.440024800|3.258804104
8,9100,profiled,rebalance,adaptive decision accepted; remaining_iterations=900; gain_total=0.00196159; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00343933; T_comp_bal_per_iter=0.00343715,3.439325600,0.000000000,0.008768281,0.000489936,49.876799730,0.000000000,0.338676270,0.094827928,0.986249983|1.000000000,0.985625029|1.000000000,0.985625029|1.000000000,3.439325600|3.269276030
