run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
5,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=167.002; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0172285; T_comp_bal_per_iter=0.000359607,17.228488917,0.000000000,0.259525434,0.088469542,17.228488917,0.000000000,0.259525434,0.088469542,0.500000000|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,0.181677152|17.228488917
5,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=19.3693; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00525434; T_comp_bal_per_iter=0.00307802,5.254342925,0.000000000,0.011509786,0.001577218,22.482831842,0.000000000,0.271035220,0.090046760,0.989687502|1.000000000,0.994062483|1.000000000,0.994062483|1.000000000,3.064471840|5.254342925
5,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341196; T_comp_bal_per_iter=0.00345458,3.411959904,0.000000000,0.008326716,0.000000000,25.894791746,0.000000000,0.279361936,0.090046760,0.994062483|1.000000000,0.992812514|1.000000000,0.994062483|1.000000000,3.411959904|2.853782754
5,3100,profiled,rebalance,adaptive decision accepted; remaining_iterations=6900; gain_total=0.0593078; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341772; T_comp_bal_per_iter=0.00340912,3.417717440,0.000000000,0.009502725,0.001050341,29.312509186,0.000000000,0.288864661,0.091097101,0.994062483|1.000000000,0.991562486|1.000000000,0.991562486|1.000000000,3.417717440|2.397276877
5,4100,profiled,rebalance,adaptive decision accepted; remaining_iterations=5900; gain_total=0.038038; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00340945; T_comp_bal_per_iter=0.003403,3.409451168,0.000000000,0.008959012,0.000811415,32.721960354,0.000000000,0.297823673,0.091908516,0.991562486|1.000000000,0.989687502|1.000000000,0.989687502|1.000000000,3.409451168|2.778102113
5,5100,profiled,skip,adaptive decision rejected; remaining_iterations=4900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00340606; T_comp_bal_per_iter=0.0034124,3.406064864,0.000000000,0.008064696,0.000000000,36.128025218,0.000000000,0.305888369,0.091908516,0.989687502|1.000000000,0.988437474|1.000000000,0.989687502|1.000000000,3.406064864|3.043495379
5,6100,profiled,rebalance,adaptive decision accepted; remaining_iterations=3900; gain_total=0.0247429; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00341526; T_comp_bal_per_iter=0.00340892,3.415262880,0.000000000,0.009087659,0.000902906,39.543288098,0.000000000,0.314976028,0.092811422,0.989687502|1.000000000,0.987500012|1.000000000,0.987500012|1.000000000,3.415262880|2.812357799
5,7100,profiled,skip,adaptive decision rejected; remaining_iterations=2900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00342942; T_comp_bal_per_iter=0.00346304,3.429415776,0.000000000,0.008254036,0.000000000,42.972703874,0.000000000,0.323230064,0.092811422,0.987500012|1.000000000,0.986562490|1.000000000,0.987500012|1.000000000,3.429415776|3.221429623
5,8100,profiled,rebalance,adaptive decision accepted; remaining_iterations=1900; gain_total=0.00823892; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.00342566; T_comp_bal_per_iter=0.00342132,3.425655520,0.000000000,0.008736847,0.000631224,46.398359394,0.000000000,0.331966911,0.093442646,0.987500012|1.000000000,0.986249983|1.000000000,0.986249983|1.000000000,3.425655520|3.077837638
5,9100,profiled,rebalance,adaptive decision accepted; remaining_iterations=900; gain_total=0.00195935; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0034354; T_comp_bal_per_iter=0.00343322,3.435396352,0.000000000,0.008557705,0.000451523,49.833755746,0.000000000,0.340524616,0.093894169,0.986249983|1.000000000,0.985625029|1.000000000,0.985625029|1.000000000,3.435396352|3.260561653
