run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
3,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=101.752; migration_cost=0.0206743; max_migrated_bytes=1280000; T_comp_int_per_iter=0.0104625; T_comp_bal_per_iter=0.000184456,10.462455605,9.364666945,0.365579284,0.143314486,10.462455605,9.364666945,0.365579284,0.143314486,0.250000000|0.500000000|0.750000000|1.000000000,0.497500002|0.504999995|0.995625019|1.000000000,0.497500002|0.504999995|0.995625019|1.000000000,0.092651104|6.093693278|0.093990272|10.462455605
3,1100,profiled,rebalance,adaptive decision accepted; remaining_iterations=8900; gain_total=7.6176; migration_cost=0.0219664; max_migrated_bytes=1360000; T_comp_int_per_iter=0.00244833; T_comp_bal_per_iter=0.00159242,2.448326779,1.899370966,0.030869141,0.021150481,12.910782384,11.264037911,0.396448425,0.164464967,0.497500002|0.504999995|0.995625019|1.000000000,0.493437499|0.499687493|0.997187495|1.000000000,0.493437499|0.499687493|0.997187495|1.000000000,1.605526720|1.899712043|1.569725664|2.448326779
3,2100,profiled,skip,adaptive decision rejected; remaining_iterations=7900; gain_total=0; migration_cost=0.00505901; max_migrated_bytes=320000; T_comp_int_per_iter=0.00157134; T_comp_bal_per_iter=0.00159095,1.571343616,1.853796978,0.013106831,0.000000000,14.482126000,13.117834889,0.409555256,0.164464967,0.493437499|0.499687493|0.997187495|1.000000000,0.493750006|0.500937521|0.997187495|1.000000000,0.493437499|0.499687493|0.997187495|1.000000000,1.566348032|1.383436522|1.571343616|1.508956161
3,3100,profiled,skip,adaptive decision rejected; remaining_iterations=6900; gain_total=0; migration_cost=0.00505901; max_migrated_bytes=320000; T_comp_int_per_iter=0.00157234; T_comp_bal_per_iter=0.00160406,1.572343232,1.887902723,0.009727911,0.000000000,16.054469232,15.005737612,0.419283167,0.164464967,0.493437499|0.499687493|0.997187495|1.000000000,0.493437499|0.500937521|0.996562481|1.000000000,0.493437499|0.499687493|0.997187495|1.000000000,1.566171008|1.326714018|1.572343232|1.312410844
3,4100,profiled,rebalance,adaptive decision accepted; remaining_iterations=5900; gain_total=0.0349436; migration_cost=0.00251015; max_migrated_bytes=160000; T_comp_int_per_iter=0.00157148; T_comp_bal_per_iter=0.00156555,1.571476224,1.933762159,0.012913092,0.003436121,17.625945456,16.939499771,0.432196259,0.167901088,0.493437499|0.499687493|0.997187495|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.566264416|1.319505004|1.571476224|1.052078534
3,5100,profiled,skip,adaptive decision rejected; remaining_iterations=4900; gain_total=0; migration_cost=0; max_migrated_bytes=0; T_comp_int_per_iter=0.0015656; T_comp_bal_per_iter=0.00159764,1.565604064,1.865199903,0.009513917,0.000000000,19.191549520,18.804699674,0.441710176,0.167901088,0.493124992|0.500312507|0.995937526|1.000000000,0.492500007|0.500312507|0.995000005|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.565438368|1.464591102|1.565604064|1.298082003
3,6100,profiled,skip,adaptive decision rejected; remaining_iterations=3900; gain_total=0; migration_cost=0.0014425; max_migrated_bytes=80000; T_comp_int_per_iter=0.0015658; T_comp_bal_per_iter=0.00158633,1.565798528,1.889027116,0.009821009,0.000000000,20.757348048,20.693726790,0.451531185,0.167901088,0.493124992|0.500312507|0.995937526|1.000000000,0.492187500|0.500000000|0.994687498|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.565468032|1.448564277|1.565798528|1.213078566
3,7100,profiled,skip,adaptive decision rejected; remaining_iterations=2900; gain_total=0; migration_cost=0.0014425; max_migrated_bytes=80000; T_comp_int_per_iter=0.0015661; T_comp_bal_per_iter=0.00159762,1.566102592,1.858027771,0.009391764,0.000000000,22.323450640,22.551754561,0.460922949,0.167901088,0.493124992|0.500312507|0.995937526|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.565559072|1.446074895|1.566102592|1.153836004
3,8100,profiled,skip,adaptive decision rejected; remaining_iterations=1900; gain_total=0; migration_cost=0.0014425; max_migrated_bytes=80000; T_comp_int_per_iter=0.00156638; T_comp_bal_per_iter=0.00156888,1.566383744,1.839905454,0.009956292,0.000000000,23.889834384,24.391660015,0.470879241,0.167901088,0.493124992|0.500312507|0.995937526|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.565308320|1.443365133|1.566383744|1.129346782
3,9100,profiled,skip,adaptive decision rejected; remaining_iterations=900; gain_total=0; migration_cost=0.0014425; max_migrated_bytes=80000; T_comp_int_per_iter=0.00156711; T_comp_bal_per_iter=0.00156998,1.567110368,1.855963705,0.010226805,0.000000000,25.456944752,26.247623720,0.481106046,0.167901088,0.493124992|0.500312507|0.995937526|1.000000000,0.492187500|0.500000000|0.994374990|1.000000000,0.493124992|0.500312507|0.995937526|1.000000000,1.565178880|1.444384676|1.567110368|1.100010223
