run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
2,100,threshold,rebalance,accepted by fixed threshold; diff=0.489375; threshold=0.01,17.187209492,0.000000000,0.255792074,0.089339255,17.187209492,0.000000000,0.255792074,0.089339255,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.182460416|17.187209492
2,1100,threshold,skip,load difference below fixed threshold; diff=0.00468749; threshold=0.01,5.421817199,0.000000000,0.010062433,0.000000000,22.609026691,0.000000000,0.265854507,0.089339255,0.989374995|1.000000000,0.994062483|1.000000000,0.989374995|1.000000000,3.052435776|5.421817199
2,2100,threshold,skip,load difference below fixed threshold; diff=0.00406253; threshold=0.01,4.862218866,0.000000000,0.009813449,0.000000000,27.471245557,0.000000000,0.275667956,0.089339255,0.989374995|1.000000000,0.993437529|1.000000000,0.989374995|1.000000000,3.042520192|4.862218866
2,3100,threshold,skip,load difference below fixed threshold; diff=0.0028125; threshold=0.01,4.134170487,0.000000000,0.009490574,0.000000000,31.605416044,0.000000000,0.285158530,0.089339255,0.989374995|1.000000000,0.992187500|1.000000000,0.989374995|1.000000000,3.089952256|4.134170487
2,4100,threshold,skip,load difference below fixed threshold; diff=0.000625014; threshold=0.01,3.486802601,0.000000000,0.008163312,0.000000000,35.092218645,0.000000000,0.293321842,0.089339255,0.989374995|1.000000000,0.990000010|1.000000000,0.989374995|1.000000000,3.326335776|3.486802601
2,5100,threshold,skip,load difference below fixed threshold; diff=0.000937521; threshold=0.01,3.419255808,0.000000000,0.008240557,0.000000000,38.511474453,0.000000000,0.301562399,0.089339255,0.989374995|1.000000000,0.988437474|1.000000000,0.989374995|1.000000000,3.419255808|3.155898292
2,6100,threshold,skip,load difference below fixed threshold; diff=0.00187498; threshold=0.01,3.424944192,0.000000000,0.008326461,0.000000000,41.936418645,0.000000000,0.309888860,0.089339255,0.989374995|1.000000000,0.987500012|1.000000000,0.989374995|1.000000000,3.424944192|2.919319188
2,7100,threshold,skip,load difference below fixed threshold; diff=0.0025; threshold=0.01,3.432993280,0.000000000,0.008393089,0.000000000,45.369411925,0.000000000,0.318281949,0.089339255,0.989374995|1.000000000,0.986874998|1.000000000,0.989374995|1.000000000,3.432993280|2.745965654
2,8100,threshold,skip,load difference below fixed threshold; diff=0.00312501; threshold=0.01,3.446348672,0.000000000,0.008236855,0.000000000,48.815760597,0.000000000,0.326518804,0.089339255,0.989374995|1.000000000,0.986249983|1.000000000,0.989374995|1.000000000,3.446348672|2.625772586
2,9100,threshold,skip,load difference below fixed threshold; diff=0.00374997; threshold=0.01,3.448228000,0.000000000,0.008220163,0.000000000,52.263988597,0.000000000,0.334738967,0.089339255,0.989374995|1.000000000,0.985625029|1.000000000,0.989374995|1.000000000,3.448228000|2.525496902
