run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
5,100,threshold,rebalance,accepted by fixed threshold; diff=0.489375; threshold=0.01,17.220540095,0.000000000,0.256170403,0.089553154,17.220540095,0.000000000,0.256170403,0.089553154,0.500000000|1.000000000,0.989374995|1.000000000,0.989374995|1.000000000,0.183520128|17.220540095
5,1100,threshold,skip,load difference below fixed threshold; diff=0.00468749; threshold=0.01,5.418001038,0.000000000,0.010081985,0.000000000,22.638541133,0.000000000,0.266252388,0.089553154,0.989374995|1.000000000,0.994062483|1.000000000,0.989374995|1.000000000,3.054185824|5.418001038
5,2100,threshold,skip,load difference below fixed threshold; diff=0.00406253; threshold=0.01,4.871700262,0.000000000,0.009831954,0.000000000,27.510241395,0.000000000,0.276084342,0.089553154,0.989374995|1.000000000,0.993437529|1.000000000,0.989374995|1.000000000,3.042825472|4.871700262
5,3100,threshold,skip,load difference below fixed threshold; diff=0.0025; threshold=0.01,4.111272550,0.000000000,0.009392095,0.000000000,31.621513945,0.000000000,0.285476437,0.089553154,0.989374995|1.000000000,0.991874993|1.000000000,0.989374995|1.000000000,3.091284640|4.111272550
5,4100,threshold,skip,load difference below fixed threshold; diff=0.000625014; threshold=0.01,3.487489050,0.000000000,0.008170155,0.000000000,35.109002995,0.000000000,0.293646592,0.089553154,0.989374995|1.000000000,0.990000010|1.000000000,0.989374995|1.000000000,3.325019744|3.487489050
5,5100,threshold,skip,load difference below fixed threshold; diff=0.000937521; threshold=0.01,3.402156704,0.000000000,0.008242090,0.000000000,38.511159699,0.000000000,0.301888682,0.089553154,0.989374995|1.000000000,0.988437474|1.000000000,0.989374995|1.000000000,3.402156704|3.153668643
5,6100,threshold,skip,load difference below fixed threshold; diff=0.00187498; threshold=0.01,3.424962720,0.000000000,0.008201862,0.000000000,41.936122419,0.000000000,0.310090544,0.089553154,0.989374995|1.000000000,0.987500012|1.000000000,0.989374995|1.000000000,3.424962720|2.918331237
5,7100,threshold,skip,load difference below fixed threshold; diff=0.0025; threshold=0.01,3.409412192,0.000000000,0.008185031,0.000000000,45.345534611,0.000000000,0.318275575,0.089553154,0.989374995|1.000000000,0.986874998|1.000000000,0.989374995|1.000000000,3.409412192|2.747255407
5,8100,threshold,skip,load difference below fixed threshold; diff=0.00312501; threshold=0.01,3.443353440,0.000000000,0.008209265,0.000000000,48.788888051,0.000000000,0.326484840,0.089553154,0.989374995|1.000000000,0.986249983|1.000000000,0.989374995|1.000000000,3.443353440|2.626351875
5,9100,threshold,skip,load difference below fixed threshold; diff=0.00374997; threshold=0.01,3.449370400,0.000000000,0.008198161,0.000000000,52.238258451,0.000000000,0.334683001,0.089553154,0.989374995|1.000000000,0.985625029|1.000000000,0.989374995|1.000000000,3.449370400|2.525595416
