run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
5,100,profiled,rebalance,adaptive decision accepted; remaining_iterations=9900; gain_total=53.0286; migration_cost=0.0286653; max_migrated_bytes=1600000; T_comp_int_per_iter=0.00545314; T_comp_bal_per_iter=9.67122e-05,5.453137597,5.182922572,0.355362561,0.136034279,5.453137597,5.182922572,0.355362561,0.136034279,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.048827968|3.051591512|0.048115520|3.055220478|0.049121824|4.279231066|0.049777824|5.453137597
5,1100,scheduled,skip,static balance already attempted,1.455645225,4.426644184,0.000000000,0.000000000,6.908782822,9.609566756,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.940056928|0.913669212|0.952471040|1.092936635|0.934701984|1.455645225|0.920861408|1.360060729
5,2100,scheduled,skip,static balance already attempted,1.256931141,4.404055453,0.000000000,0.000000000,8.165713963,14.013622209,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939997280|0.887255897|0.951950080|0.938583594|0.934158176|1.070859367|0.921135104|1.256931141
5,3100,scheduled,skip,static balance already attempted,1.042269757,4.450079284,0.000000000,0.000000000,9.207983720,18.463701493,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939205536|0.869307237|0.951824896|0.905335334|0.933660192|0.884810780|0.920584448|1.042269757
5,4100,scheduled,skip,static balance already attempted,0.951489120,4.462422151,0.000000000,0.000000000,10.159472840,22.926123644,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939308992|0.871890199|0.951489120|0.893327389|0.933588832|0.822292382|0.920774080|0.852387946
5,5100,scheduled,skip,static balance already attempted,0.953150112,4.492911887,0.000000000,0.000000000,11.112622952,27.419035531,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939312032|0.870843114|0.953150112|0.890643685|0.935423872|0.796855990|0.920934624|0.771961061
5,6100,scheduled,skip,static balance already attempted,0.951645728,4.463291312,0.000000000,0.000000000,12.064268680,31.882326843,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939392352|0.875618391|0.951645728|0.883039548|0.934088640|0.778011577|0.921038272|0.723384815
5,7100,scheduled,skip,static balance already attempted,0.951986144,4.470736587,0.000000000,0.000000000,13.016254824,36.353063430,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939008384|0.872223336|0.951986144|0.885176905|0.934277856|0.766131005|0.920491360|0.682287147
5,8100,scheduled,skip,static balance already attempted,0.951758048,4.487193025,0.000000000,0.000000000,13.968012872,40.840256455,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939717120|0.882597363|0.951758048|0.877813489|0.934230368|0.742122286|0.921013376|0.667719883
5,9100,scheduled,skip,static balance already attempted,0.951747232,4.438177622,0.000000000,0.000000000,14.919760104,45.278434077,0.355362561,0.136034279,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,,0.247500002|0.251249999|0.502499998|0.506250024|0.752187490|0.754999995|0.997812510|1.000000000,0.939013152|0.878145498|0.951747232|0.876262963|0.934002112|0.725521723|0.920800160|0.640730433
