run_id,iteration,policy,action,reason,T_compute_interval_s,T_comm_interval_s,T_balance_total_s,T_rebalance_apply_s,T_compute_accum_s,T_comm_accum_s,T_balance_accum_s,T_rebalance_apply_accum_s,old_loads,proposed_loads,current_loads,device_times
10,100,threshold,rebalance,accepted by fixed threshold; diff=0.248727; threshold=0.1,5.403432792,5.224272724,0.311962137,0.094269553,5.403432792,5.224272724,0.311962137,0.094269553,0.125000000|0.250000000|0.375000000|0.500000000|0.625000000|0.750000000|0.875000000|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.048815552|3.014244688|0.047861312|3.051883094|0.049423104|4.308845728|0.049163808|5.403432792
10,1100,threshold,skip,load difference below fixed threshold; diff=0.00596214; threshold=0.1,1.431512373,4.184107342,0.016489055,0.000000000,6.834945165,9.408380066,0.328451192,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.247187495|0.250937492|0.498750001|0.502187490|0.749062479|0.750937521|0.998437524|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.938490784|0.930784312|0.953915904|1.088896432|0.926816704|1.431512373|0.929447936|1.359735316
10,2100,threshold,skip,load difference below fixed threshold; diff=0.00611577; threshold=0.1,1.251820027,4.210958283,0.015932771,0.000000000,8.086765192,13.619338349,0.344383963,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246875003|0.250625014|0.498437494|0.502187490|0.748749971|0.751250029|0.998437524|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937714464|0.890849778|0.953337152|0.935518712|0.926801856|1.055045648|0.929343328|1.251820027
10,3100,threshold,skip,load difference below fixed threshold; diff=0.00687501; threshold=0.1,1.037661761,4.278406988,0.015188125,0.000000000,9.124426953,17.897745337,0.359572088,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246562496|0.250625014|0.497812510|0.501874983|0.748125017|0.751250029|0.998125017|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937859584|0.877956592|0.953238240|0.907088412|0.926426112|0.877998004|0.929071392|1.037661761
10,4100,threshold,skip,load difference below fixed threshold; diff=0.00724166; threshold=0.1,0.953259136,4.305864436,0.014690997,0.000000000,10.077686089,22.203609773,0.374263085,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246562496|0.250625014|0.497812510|0.501562476|0.747812510|0.750937521|0.997500002|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937536704|0.872209560|0.953259136|0.896090243|0.927234528|0.822403484|0.929549600|0.853932205
10,5100,threshold,skip,load difference below fixed threshold; diff=0.00786854; threshold=0.1,0.953226464,4.364885293,0.016931498,0.000000000,11.030912553,26.568495066,0.391194583,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246250004|0.250312507|0.497500002|0.501250029|0.747500002|0.750625014|0.997187495|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937553760|0.874522814|0.953226464|0.889839966|0.926865088|0.784632795|0.929297440|0.767326096
10,6100,threshold,skip,load difference below fixed threshold; diff=0.00778121; threshold=0.1,0.953192544,4.314034168,0.015658296,0.000000000,11.984105097,30.882529234,0.406852879,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246250004|0.250312507|0.497500002|0.501562476|0.747187495|0.750625014|0.997187495|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.936885408|0.875613571|0.953192544|0.877261783|0.926878272|0.763047140|0.929400992|0.729035952
10,7100,threshold,skip,load difference below fixed threshold; diff=0.00850667; threshold=0.1,0.953463520,4.323840146,0.017192076,0.000000000,12.937568617,35.206369380,0.424044955,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246250004|0.250312507|0.497187495|0.500937521|0.746874988|0.750625014|0.996874988|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937291488|0.882388889|0.953463520|0.885581333|0.926549856|0.743902582|0.929212480|0.682330349
10,8100,threshold,skip,load difference below fixed threshold; diff=0.00831509; threshold=0.1,0.953236320,4.354806779,0.015785127,0.000000000,13.890804937,39.561176159,0.439830082,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.246250004|0.250312507|0.497187495|0.501250029|0.746874988|0.750625014|0.996874988|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937142720|0.879587186|0.953236320|0.875687904|0.927326432|0.734735538|0.929350912|0.664437487
10,9100,threshold,skip,load difference below fixed threshold; diff=0.00875001; threshold=0.1,0.952898752,4.359134911,0.014816990,0.000000000,14.843703689,43.920311070,0.454647072,0.094269553,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.245937496|0.250000000|0.496874988|0.500937521|0.746874988|0.750625014|0.996874988|1.000000000,0.246875003|0.250625014|0.502499998|0.506250024|0.750000000|0.752812505|0.997812510|1.000000000,0.937307616|0.877436399|0.952898752|0.873236074|0.926281696|0.715506153|0.929249600|0.644087222
